GSE_ID,GSM_ID,GPL,title,MTHFR,TYMS,MTR,MTRR,CYP1A1,GSTM1,GSTT1,GSTP1,TLR2,TLR4,TLR7,TLR9,STAT4
GSE45291,GSM1101362,GPL13158,041310_2962121739_060,3.8460781534103416,4.409073551924643,6.895478286509695,5.532392961039879,2.22434375016485,8.040867035492731,3.05211247951774,10.7896930995604,11.0332500867474,8.560025680437365,6.802799646706815,4.15938793532631,9.4525516842014
GSE45291,GSM1101363,GPL13158,111909_2726561839_089,3.676039893003588,3.952850044223467,6.365632801121815,5.52875802516506,2.22434375016485,5.992796854905215,3.7052718800235898,10.2131688932927,11.9605705457858,10.529894060729351,5.517248109908615,4.12479284817152,8.14533911102553
GSE45291,GSM1101364,GPL13158,022410_2962121939_059,3.6981409736300335,4.055746878149203,6.072931915531675,6.250189902237805,2.22434375016485,8.01739655582691,4.22752660495751,10.7360898842465,11.7278754665757,9.937272682005895,6.616921537324275,4.38905311357268,7.73789782914513
GSE45291,GSM1101365,GPL13158,112309_2964236939_058,3.9189915006092604,3.7503594679677703,6.07695018603853,5.604915958086835,2.22434375016485,7.765288605981871,4.0180278085612,10.9248919641116,11.1628292641025,8.724550536813513,5.9545353926772595,4.12479284817152,8.6751360480821
GSE45291,GSM1101366,GPL13158,120109_2680678440_027,3.6464499152188083,4.712670699566128,6.92349416269587,5.6687943727324654,2.22434375016485,8.589238341550256,3.6891882299637047,10.9846060068864,10.9142432824819,9.244082846756974,6.166342924718755,4.59918898429506,9.6609974496486
GSE45291,GSM1101367,GPL13158,120809_2608288940_018,4.036930000775388,4.207344869713043,6.938654757084075,5.807448263280855,2.22434375016485,8.420095288758926,3.86329512004373,11.5255782412896,10.8536228428406,8.064579758008383,6.87090736217355,4.73809026036515,9.43914059834711
GSE45291,GSM1101368,GPL13158,120809_2680711640_082,3.701955946056086,3.96683370640757,6.76437879049948,5.794815966674405,2.22434375016485,7.724256200833015,4.24121117044972,11.0712942615983,11.1387496535196,8.911111669713414,7.23257563267755,4.27348833854621,8.97468285980452
GSE45291,GSM1101369,GPL13158,111909_2726475840_016,3.676851725423068,4.13362068029787,6.584055317177235,5.75834612716132,2.22434375016485,7.660406500275385,3.84096309382503,11.3109216896266,11.7498102119144,9.148560983778989,6.529918025442715,4.12479284817152,9.6001103790477
GSE45291,GSM1101370,GPL13158,111809_3073183639_075,3.594180809236046,4.146639772570434,7.535093899304525,5.983992049012895,2.22434375016485,8.920185952647175,3.573886527413155,10.8417618521301,11.13860731448,8.698061692433278,6.7588066223527,3.82220935660792,9.88665954075014
GSE45291,GSM1101371,GPL13158,111809_2936726739_005,3.6416420265364637,3.9401313036595567,7.59949184036407,6.4187513744259554,2.22434375016485,8.91514990056803,4.36284222479559,10.8194347695044,10.3118952897172,8.012959420064728,7.096581771874909,3.9391285538948,10.3507278255271
GSE45291,GSM1101372,GPL13158,113009_2726668439_048,3.7016154945349564,3.8689159872293266,6.65514828034962,5.7513019433226695,2.22434375016485,8.52302056253316,4.181092051093935,10.9164438980451,10.7173288356436,8.42844288404591,6.638105924625195,4.0450031451465,9.1719828797727
GSE45291,GSM1101373,GPL13158,113009_2679457539_010,3.602445826058446,4.06420604327581,7.13469183275967,6.116846643434945,2.22434375016485,7.603163646680975,3.4960695426914796,10.9263261648941,10.2369726300269,9.093462902531886,6.591851747060825,4.12775381774692,9.65385485537438
GSE45291,GSM1101374,GPL13158,022410_2569824540_062,3.6563619608650937,4.007656949506553,6.924053652950555,5.83865555289748,2.22434375016485,8.059139271593585,3.05211247951774,10.3763678619753,11.1068925484199,9.558227163875411,6.48534553646213,3.94296695077558,9.57091670690738
GSE45291,GSM1101375,GPL13158,120309_2784027940_039,3.9267581834447585,4.10190987302128,6.2460453649919145,5.534025548007455,2.22434375016485,8.625103235180985,3.7163528608642196,11.195516947088,10.8531348365122,8.879225251942668,5.570941246779395,4.35519740687752,8.58738081372523
GSE45291,GSM1101376,GPL13158,111909_2608322640_051,3.866813131626986,3.92342154936099,6.972256758303381,5.694250185118275,2.22434375016485,8.386394052439979,3.0429630810933803,11.1065867437509,11.114270129347,9.124049767863024,7.471608734263954,4.22458758033834,9.1482505211262
GSE45291,GSM1101377,GPL13158,120109_2483197740_015,3.640351359540966,4.46546502540744,6.7850898771017505,5.61356939159191,2.22434375016485,8.895698007395895,4.32025823932716,10.7787673110385,11.0660655774284,8.937322504228076,6.925505991345625,4.85453487831386,8.77444498978294
GSE45291,GSM1101378,GPL13158,022410_2640067439_025,3.8615099339652375,4.11223887989819,6.23222063355128,5.761239949908354,2.22434375016485,8.843994789482256,3.5693692137915702,10.5360563851943,11.5587353324731,9.168163102964964,6.920561890951485,4.32856187884683,9.10105456481251
GSE45291,GSM1101379,GPL13158,120309_2995591640_052,4.032228314942796,4.263435077120071,6.206869322987245,5.703616376112035,2.22434375016485,9.047731918444835,4.085026018552905,11.2144037471017,10.8762755529833,8.880935355897774,6.36871790967815,4.52815947328289,9.37815305174729
GSE45291,GSM1101380,GPL13158,120209_3049578540_036,3.6813487866966463,3.95265818019753,7.00079878764062,5.94556440395596,2.22434375016485,8.851807904182856,3.492605966763165,11.3563335186043,10.4522233720867,9.281338344165198,7.01703619710114,3.89064517281955,9.40792960943907
GSE45291,GSM1101381,GPL13158,022410_2680704540_047,3.6071740177697555,4.1535262203649905,6.841967981538151,5.666994119415345,2.22434375016485,7.578939011181815,4.08211952910746,10.6417350996428,10.967266670415,9.170969105999497,6.54085939402027,3.96869141802491,8.9899651542864
GSE45291,GSM1101382,GPL13158,111809_2881493739_044,3.6325392462731223,4.52077886432636,6.43703536351354,5.6245645581579105,2.22434375016485,7.4399399956496755,3.9017087375616804,11.0099888828609,11.0252538905038,9.209815441362213,6.404653722028045,4.19988035053388,9.46296482295147
GSE45291,GSM1101383,GPL13158,111909_3073182839_001,3.836445878992452,3.9666088530420063,7.07718714486617,5.91833284760628,2.22434375016485,8.035765494755674,3.78629605804354,11.0315811302395,11.0476888597051,8.877155501743003,6.703857369100016,4.52620020103845,9.83622767416835
GSE45291,GSM1101384,GPL13158,120309_2784027440_053,4.064395779394922,3.9360971152957,6.342807227217515,5.313222437071315,2.22434375016485,9.48180004503048,4.017792399577115,11.2286996915311,11.2451144744186,8.432207015783716,6.775048710898146,4.72227655005234,8.77903469648315
GSE45291,GSM1101385,GPL13158,120809_2680696640_046,3.735649680671134,4.1295989314691335,6.78740662153928,5.718036135198385,2.22434375016485,8.90541755715814,3.0429630810933803,11.4282441433881,11.0556632779088,9.13580274826189,6.912866848955909,4.43193919394094,8.921115983091
GSE45291,GSM1101386,GPL13158,120209_2680725540_054,4.0063895641373035,4.380589529854267,6.9668318962465445,5.855542920633195,2.22434375016485,9.63361954946418,3.8960495845441203,11.5183189924742,10.8201900382815,8.131892639604416,6.71017517167812,4.32736125528346,9.82028492638267
GSE45291,GSM1101387,GPL13158,120209_2680725740_038,3.822256750878932,3.7709077041871133,6.98330755417931,5.689358629564085,2.22434375016485,7.169873303651305,3.05211247951774,11.1974252079107,10.8050871146324,8.675772739373201,6.539670439466789,4.12479284817152,9.39732298437447
GSE45291,GSM1101388,GPL13158,120109_2483179840_039,3.8941955951653497,4.36176573671736,6.8979178551196245,5.582064366740401,2.22434375016485,8.453395264373174,3.05211247951774,11.4075421874369,10.8522411051585,8.846237294526437,7.12583363636172,4.0450031451465,9.13262934774266
GSE45291,GSM1101389,GPL13158,120809_2680703940_042,3.652703965639504,3.6294386942301435,6.851995395252725,5.8268866661249445,2.22434375016485,7.6229895976732305,4.070959278771725,10.7789878402218,10.8218869257924,9.408642285315352,6.89063862891706,4.22366071085091,9.15040796556219
GSE45291,GSM1101390,GPL13158,041310_2608255940_025,3.802413165859128,4.6147632674921635,7.380233521142525,5.922421405480925,2.22434375016485,8.800576567229855,3.7504454469323347,10.6869197213193,11.4573844064155,9.016514612500323,7.056272101468325,4.659353340151,9.50668628758801
GSE45291,GSM1101391,GPL13158,120109_2608205540_067,3.739594248180178,3.854807321338713,7.101351159978755,5.852082380752535,2.22434375016485,6.973845044561095,3.389346859272135,10.7504950167644,10.8586564520536,9.120574425812933,5.958304938732075,4.12479284817152,9.95621835205337
GSE45291,GSM1101392,GPL13158,041310_3050741739_074,4.05050318466293,4.42663936345694,6.74563689097686,5.7582451825021606,2.22434375016485,7.464951143580874,3.735818011270415,11.4906080023108,11.0277855191789,8.739524469046891,6.943970523237676,4.73343227819045,9.13444502780196
GSE45291,GSM1101393,GPL13158,120309_3104359840_058,3.8009101070950235,4.186432292432607,7.17210102497789,5.56607606783774,2.22434375016485,7.912241824453475,4.239239716446945,11.5558047124429,10.9341301138372,9.021690599766183,6.856575573896896,4.36090145971995,9.86079025997216
GSE45291,GSM1101394,GPL13158,120209_2784027540_070,3.909156615045306,4.136450479723657,7.28911971893346,5.75834612716132,2.22434375016485,9.30559512334318,4.36482199617925,11.3244893573425,10.4503875659816,8.40519149846454,6.15964948698328,4.06060973540041,9.81404564432537
GSE45291,GSM1101395,GPL13158,041310_2789732839_077,4.059904571060794,4.905156327611587,6.641760775528304,7.101965210632111,2.22434375016485,9.2232865888506,3.788038568236015,11.011333760241,11.2584374276317,8.943754971487486,7.42958089468998,4.74805940398265,9.08528467880363
GSE45291,GSM1101396,GPL13158,120309_2608289840_084,3.7199552313051045,4.568765685499184,7.105765798834614,5.573350920767085,2.22434375016485,8.24954831635195,4.04119471945603,11.2468562403548,11.1311975605169,8.695378425641493,6.30490538564441,4.29114625386805,9.55536740293843
GSE45291,GSM1101397,GPL13158,113009_2726719839_049,3.714646605843832,3.991718650622563,6.77115783909627,6.034677186966725,2.22434375016485,8.176810130718955,3.9486373290573846,11.1643617560704,10.8273933539651,9.10423000178133,8.067993391702505,4.12479284817152,9.35556908536886
GSE45291,GSM1101398,GPL13158,120209_2931982840_082,3.747485236856744,4.265006432235143,7.629786213710825,6.012277195195025,2.22434375016485,8.36936376681229,3.90003894597005,10.454084342212,10.7161500853069,8.909365207426237,6.902434125899925,4.04795842764134,10.0304918572105
GSE45291,GSM1101399,GPL13158,111909_2679446439_085,3.437091134146774,4.414338059993203,7.424997813912825,6.0844212515061855,2.22434375016485,8.762899617547054,4.30937832732162,10.817506890025,10.8723059586621,9.043982841876625,6.6728289495845345,3.88448767258274,9.329895786629
GSE45291,GSM1101400,GPL13158,041310_2988560739_090,3.75127299905554,4.0708418081563265,7.426627695152945,5.9927622029898595,2.22434375016485,8.144215209765965,4.500666532543825,11.1080974963188,10.8275540143114,8.51776521765689,7.347325961225705,4.28684151027217,9.87295013309429
GSE45291,GSM1101401,GPL13158,120109_2680669940_035,3.761520051364472,4.24419273529312,6.36434423442501,5.679915915769855,2.22434375016485,9.04844550572172,4.213233941014255,11.1411880949128,10.7773129556161,8.64558899490924,7.120938291658845,4.27657402224921,8.92779424332637
GSE45291,GSM1101402,GPL13158,120109_2608205840_073,3.7422010578659637,3.860828194799487,6.815510889969945,5.8088566182437145,2.22434375016485,8.533031833538274,3.358380967793405,10.1915925473781,11.0262519491798,8.935929871222186,6.62082277135361,4.1040016334832,9.1655701466943
GSE45291,GSM1101403,GPL13158,022410_2957790539_030,3.9151468307067163,4.08168358535426,6.833688664404734,5.9473068728008105,2.22434375016485,8.837502694153596,4.436987149982325,10.429900440276,10.9637469675887,8.846840167964517,7.2200149601095,3.86403219242962,9.23458198769253
GSE45291,GSM1101404,GPL13158,120809_3013093940_027,3.5836424901887,3.9403597832553436,7.35073468863229,5.906034266409909,2.22434375016485,8.55951990822114,4.22927895789842,11.0267177832521,11.0056752393127,8.67325450487229,6.7524292378319455,4.03136338666763,9.53993592392983
GSE45291,GSM1101405,GPL13158,120309_3057361540_066,3.808696540754166,4.1641196588882705,7.195705881590995,5.93108202999302,2.22434375016485,7.56258967917948,4.35241516631549,11.3477248712384,11.3196636175046,8.684111678313778,6.629244670631175,4.23341612830148,9.70711350285142
GSE45291,GSM1101406,GPL13158,120209_3086029640_042,3.9167021130478097,4.424569801948533,6.836669014908734,5.77785042805501,2.22434375016485,7.699926705959145,3.50889344306969,11.3035243398928,11.5083376734112,9.185095159640078,7.53448243163035,4.00697308726694,8.76440618910752
GSE45291,GSM1101407,GPL13158,112309_2957890439_083,3.6888872307901637,4.20132598964153,6.827235726943765,5.839878694367145,2.22434375016485,7.528903544377686,3.5776924457807153,10.7270073857443,10.2295687908609,8.587285872537807,6.190584414117875,4.12479284817152,9.42176209161362
GSE45291,GSM1101408,GPL13158,111909_2801949439_068,3.6196843205805402,4.189668159972643,6.77371603774669,5.79720033114897,2.22434375016485,7.987037743623735,4.060926603972315,10.1661225187126,10.7667898903871,9.735425235108117,6.29153584216217,4.39059429962889,8.62953203126013
GSE45291,GSM1101409,GPL13158,120109_2680670640_021,3.7096473627042443,4.01868150915524,6.913470736727455,5.769169537617305,2.22434375016485,7.569400814855675,3.4929666863214504,11.5746727723644,10.2486588031408,8.705940096868702,6.952160123423235,4.19129010054968,9.4875669516401
GSE45291,GSM1101410,GPL13158,041310_2726560739_085,3.8526236987318883,4.082821830847803,6.413990557836295,5.76410181204606,2.22434375016485,8.872150240234944,4.37088829883957,10.8699424947209,10.7895194609059,8.987646361266764,6.524977378157621,4.0450031451465,10.1980706442137
GSE45291,GSM1101411,GPL13158,120809_3055448640_062,3.9460471509077677,4.116818070590614,6.86812664766103,5.691612209087101,2.22434375016485,8.43916222448003,3.0429630810933803,10.9796633864552,10.7696007192221,8.38597985839185,5.789216996771666,4.60853315490624,9.39939267014533
GSE45291,GSM1101412,GPL13158,120309_2608171540_006,3.8277191994844224,4.088905441186507,6.227914159217715,5.708981326343856,2.22434375016485,8.351085908809225,3.4288391805973397,11.4931841678776,10.8779742357209,8.77473013303041,7.02876277486817,4.0996731716042,9.30530439387673
GSE45291,GSM1101413,GPL13158,120209_2680718940_040,4.058483889849234,3.8915260771559432,5.827040387191245,5.289587017385284,2.22434375016485,9.28476779464558,4.079769182295215,11.5896287947934,10.7902732202593,7.501654237926697,6.7226918105916695,4.66024458479422,8.35279948884018
GSE45291,GSM1101414,GPL13158,041310_2726720839_001,3.8538692559373096,4.455494968718597,7.37215125667065,5.5401589456482245,2.22434375016485,7.1098332667894155,3.866271033096335,10.2404572519363,10.9497082563687,8.907818491224624,7.113578052342815,4.65715273183473,9.57780378244051
GSE45291,GSM1101415,GPL13158,112309_2932682440_010,3.9913567988179084,4.11119011173847,6.3485363744578756,5.613792954751495,2.22434375016485,6.54216821449459,3.382460499903285,11.2196618360721,11.1786882567803,9.04644651172157,4.857684479905305,4.51355027333614,9.72637346779086
GSE45291,GSM1101416,GPL13158,120209_2608171940_093,3.834856482737366,4.271426649520613,6.382942365705835,5.7582451825021606,2.22434375016485,7.37746931443992,4.44115996515901,11.3628939170074,10.8539531987051,9.386747422701497,7.05253325536753,4.21316099826784,8.80215647214136
GSE45291,GSM1101417,GPL13158,111809_3009230639_076,3.8452291200533737,4.513989526798578,7.1174071702234105,6.572622248298405,2.22434375016485,7.44566898705833,3.76874007649364,10.8742924333717,11.0856799955049,8.84021823116635,7.257307314479235,4.28340878372417,9.59506458601926
GSE45291,GSM1101418,GPL13158,120109_2608222540_093,4.228472825675886,4.299605963477593,5.410927398747615,5.455260795152325,2.22434375016485,9.360027062032,3.0905191089672,11.5082937348032,11.4952807210801,8.911657894217267,6.997530861749315,4.90404382707357,8.67707745931947
GSE45291,GSM1101419,GPL13158,120109_2680677940_055,3.702966512771166,4.395983918261713,6.951128144108295,5.626663835869429,2.22434375016485,7.835697816051385,3.7995371455272453,11.1229695279331,10.5751822237952,8.392888874466607,7.108520732515645,3.86818452483915,9.33889926315864
GSE45291,GSM1101420,GPL13158,113009_2548307940_076,3.6698211403420147,4.0521560554976,7.1431935096608346,5.991034055914595,2.22434375016485,8.66332901192167,3.6273590440506904,11.0254557902628,10.0582519896432,9.154455459680282,6.4987454907966296,4.0450031451465,9.39585445838845
GSE45291,GSM1101421,GPL13158,113009_2742535539_004,3.6747362954430995,4.075135495294703,6.17800554852384,5.41872958210232,2.22434375016485,8.172635769851414,4.040074411670965,10.4750920876729,11.3758437963038,9.65818772966078,6.407766438616745,4.29830660649727,8.78665301706477
GSE45291,GSM1101422,GPL13158,120209_3086029940_020,3.71718811487303,3.855997827969143,6.79861659654486,5.8950722844139944,2.22434375016485,9.186420112929085,3.7493822771897403,11.4341783492853,10.5588391219601,8.062493622773275,6.96695408104747,4.0450031451465,9.73849337299383
GSE45291,GSM1101423,GPL13158,041310_2980485939_024,3.8624340229059806,4.445695459247263,6.840996166807329,5.97474295030612,2.22434375016485,7.97842259133538,3.1717403317303354,10.9417740997797,8.49626544507117,8.769094549976247,6.17987263810819,4.12479284817152,9.92020317355861
GSE45291,GSM1101424,GPL13158,041310_2789733439_022,3.889367235488416,4.685993382091807,5.872842201667535,5.539026317954285,2.4557199028034,7.199089925371505,3.05211247951774,11.594599719144,10.2108064241666,9.139158033499614,6.652890307843975,4.0450031451465,9.4485035646731
GSE45291,GSM1101425,GPL13158,120109_2483180640_025,3.736993546703112,4.661005117438923,6.78431984738657,5.923541150497734,2.22434375016485,7.37277730661552,3.7410038721191503,11.1960995478874,11.1047492525782,8.88253428319854,6.913223845318354,4.0055741481742,9.35873034317234
GSE45291,GSM1101426,GPL13158,112309_2964237939_059,3.7118829349328832,4.264497290110973,7.052219437807315,5.977649635230635,2.22434375016485,8.41850595665248,3.695726603691985,10.739076232392,10.2327728124735,8.070336630750035,6.194280301137635,4.12479284817152,9.82922324971092
GSE45291,GSM1101427,GPL13158,111909_2726476540_017,3.6744834258160624,4.4378643100711,7.524610765410159,5.817416286197285,2.22434375016485,8.072105200629945,3.6128943343551896,10.8438034254434,10.5689496054034,8.502981678691174,6.60593838313887,4.1057438650958,10.1692893387111
GSE45291,GSM1101428,GPL13158,111909_2742514539_062,3.649828225605412,4.6488735556908,7.006865427103239,6.062641744985115,2.22434375016485,8.65844845926174,4.12946698840769,11.4920277636744,10.1301048828091,8.6443190609734,7.5910090603128655,4.45258830682227,9.58070061889867
GSE45291,GSM1101429,GPL13158,120309_2944927640_041,3.74743271456668,4.6977668960337065,6.929378034221965,5.35428620530176,2.22434375016485,7.389494489320786,3.05211247951774,11.4677983093775,11.0539234796254,8.591129016080815,6.876180204511235,4.12479284817152,9.47412028592464
GSE45291,GSM1101430,GPL13158,041310_2789732639_033,3.8265317722457297,4.213316561210696,7.193318692902195,6.499955499919579,2.22434375016485,7.26329546675691,3.9273154458673947,10.7259695609286,10.8538264253602,9.02016938933333,7.86277390988608,4.15475237937939,9.53224240183737
GSE45291,GSM1101431,GPL13158,022410_2932018540_046,3.881607445660002,4.412929905950443,7.0349170873009,5.946827609028765,2.22434375016485,7.033793905994245,3.5697410017648803,11.329073028468,10.1729748945225,8.711901519177017,6.7075729021391854,4.0450031451465,10.3247547693461
GSE45291,GSM1101432,GPL13158,022410_2608205640_060,3.7043507919060294,4.09560283701562,6.897375888241125,5.8775204634850855,2.22434375016485,8.105583843349335,2.77942073287098,10.9720793134495,10.6753410169284,8.524617713972725,6.9487002588686195,4.15492555283353,10.1401730775192
GSE45291,GSM1101433,GPL13158,022410_2680718640_057,3.7922731625142747,4.023671086912303,6.697433394153,5.67820736194485,2.22434375016485,7.89426229852925,3.63519792168925,11.1915354096861,10.5339353217917,8.664050910670625,7.20723930459457,4.0450031451465,8.8834300714415
GSE45291,GSM1101434,GPL13158,111809_2936726939_021,3.5172374840087137,4.617773329640744,7.106876801757835,6.1527890005688155,2.22434375016485,6.987964551157135,3.103516623652565,10.802681864592,10.2419539617737,8.27747034702297,6.257210131214766,3.88350543801125,9.83567251746575
GSE45291,GSM1101435,GPL13158,120809_3063224940_044,3.95387933040777,4.371760559979223,6.97207702145609,5.806801075932055,2.22434375016485,8.168161666266744,4.15871712893962,11.4195621631406,10.7735867412366,8.07263333741204,6.659925419950294,4.85086321509972,9.2641222380993
GSE45291,GSM1101436,GPL13158,041310_2801950539_003,3.8888980119557823,3.9907502536930632,6.8476228221910045,5.4429698751828495,2.22434375016485,8.7037202050828,4.36322165254641,10.6068536021048,10.8540114624963,8.29583636106615,7.42863897893707,4.0450031451465,9.88346034678466
GSE45291,GSM1101437,GPL13158,022410_2608205940_004,3.667579578961754,3.5626174165876563,6.058259917712585,5.593012526234915,2.22434375016485,7.1369267054297545,3.7111977499592,10.7034665504577,11.6251814824118,9.82528565594129,5.870363528228776,4.07502851127565,7.84166764552516
GSE45291,GSM1101438,GPL13158,041310_2796710639_018,3.724146478225374,4.01520069697596,7.142122950477625,5.555230708781185,2.22434375016485,8.919897370439655,3.5479727011400746,11.0247054880765,11.257921862329,8.933741870382914,6.834026317806485,4.25472782849436,9.34103418927865
GSE45291,GSM1101439,GPL13158,113009_2932389640_088,3.681780884738926,4.246538996280653,6.45648477993822,5.8185757900848545,2.22434375016485,7.674014514317674,3.8293529220784546,10.8039818525451,11.0578430003523,8.850887734325463,5.948258967939475,4.28156485500379,9.35829732038512
GSE45291,GSM1101440,GPL13158,022410_2726560839_033,3.527684301076834,4.35801405616974,6.745157604699945,5.931081106781376,2.22434375016485,7.619268882244199,3.136349647342805,10.7310904748654,10.9261423097958,8.880369438267964,6.942666260047449,4.12479284817152,9.5662368411823
GSE45291,GSM1101441,GPL13158,120109_2483196940_029,3.7585781138951537,4.115560509476036,6.62552259752715,5.56138428042904,2.22434375016485,6.496857941871915,3.6747318472378554,10.932423392965,10.7543699004282,8.654571848577225,7.379013859284385,4.44134143729424,9.12722050600111
GSE45291,GSM1101442,GPL13158,120209_2680725940_046,3.936315953719118,4.817095375721744,6.026502986567095,5.6147297858014396,2.22434375016485,7.624728271578141,3.8788929398158647,11.6065248423431,10.8778673530797,8.282673199196969,6.6828132993899505,5.82844860277903,8.39182910722771
GSE45291,GSM1101443,GPL13158,111809_3050741939_094,3.609766282221752,4.193949820452097,7.0244485996446855,5.875713206486971,2.22434375016485,7.64366452860302,4.152182611852345,10.9245569072508,10.9564018665761,9.349013881442435,6.96011750385125,4.30533165918174,9.39245341122362
GSE45291,GSM1101444,GPL13158,120109_2726106740_061,3.8799073013632523,4.360670895483651,7.068896238146754,5.75834612716132,2.22434375016485,7.45325142594658,3.73201644991369,10.3637338464799,11.4676992472451,9.55593448234269,6.30206388029397,4.12479284817152,9.47837372876964
GSE45291,GSM1101445,GPL13158,111809_2801948639_028,3.52504411485479,4.561178801956653,6.719945181443904,5.670719858368624,2.22434375016485,6.8188606339162,3.05211247951774,10.4067467618674,11.2382354898219,9.528596431255387,6.160063471958949,4.12479284817152,9.50425537634922
GSE45291,GSM1101446,GPL13158,120109_2931990740_087,3.8042465964957457,4.098536440953587,6.96659306291002,5.7594515489852,2.22434375016485,8.38567106343536,4.18360295538376,11.2837803368578,10.6323784359738,8.42911210080754,7.639854261219735,4.12479284817152,9.03143773275072
GSE45291,GSM1101447,GPL13158,111809_2936726439_037,3.5475443279693457,3.8903697584663632,6.38806308164345,6.029999175453875,2.22434375016485,8.3610533699612,4.199313652781055,10.5673508228087,11.2218619286661,9.932795932868546,6.810998910043596,4.27957536136718,8.65139929492356
GSE45291,GSM1101448,GPL13158,120109_2608204940_095,3.612766072185522,4.420348004030573,6.9926820493224255,5.75834612716132,2.22434375016485,8.042205483394106,3.05211247951774,10.6209437751159,11.0355867619411,8.76962874944314,6.47396664239521,4.30142450418508,9.60910850470563
GSE45291,GSM1101449,GPL13158,041310_2796709839_071,3.9619050132788276,4.0821470214594795,6.536417206722495,5.982591562973595,2.22434375016485,9.786253115144316,4.332775906968665,11.6184342323336,10.6719967588921,8.740736693346422,6.54500996706539,4.64730189872213,9.90466505218988
GSE45291,GSM1101450,GPL13158,113009_2679457839_025,3.72847338602206,4.456783314858396,6.670189213924015,6.4848923567543695,2.22434375016485,7.165176795570115,3.95180718223997,10.9540004543077,10.6755746344382,8.722826218682219,6.32481472739424,4.17854003143352,9.52857544583331
GSE45291,GSM1101451,GPL13158,041310_2608322840_006,3.6302743836564786,3.447152419742333,5.53512672960737,5.68602369265929,2.22434375016485,7.1184118242147445,3.9274745145034853,9.78553344617216,12.1569488137058,10.5992824156684,5.71648011493871,4.21179913233676,8.46834489895603
GSE45291,GSM1101452,GPL13158,120309_2569833640_025,3.808236776273366,4.190221732117739,6.595887471446895,5.46621630118781,2.22434375016485,9.331610124326215,4.16741502895257,10.8069730208315,10.5933390591223,8.350378939102882,6.4056281150119005,4.45753122788819,9.87487718443171
GSE45291,GSM1101453,GPL13158,120109_2608205740_081,3.727869053639452,4.191925832221774,7.52756583586775,5.995098624079925,2.22434375016485,9.027882348174419,3.044608466139705,10.060254814391,11.2804544497981,9.29569459044974,6.774103921729941,3.81987096830685,9.86957496551754
GSE45291,GSM1101454,GPL13158,111909_2726468740_019,3.745973472911222,3.987151150572307,6.31293616318125,5.435389155252505,2.22434375016485,6.21666133045292,3.1717403317303354,10.6195940762514,11.8460048877218,9.91764582434448,5.995117974874651,4.08065569778832,8.82755492640245
GSE45291,GSM1101455,GPL13158,120809_3013094640_041,4.049774036813626,4.327443722063706,6.790170571245775,5.67742548094205,2.22434375016485,10.059674557428352,3.0429630810933803,11.3569558939832,10.8424114480336,8.725275693523985,6.17090773125337,4.89332100924547,9.12181618366325
GSE45291,GSM1101456,GPL13158,041310_2742513939_089,3.893608642647572,4.524235644211077,7.600604488941405,6.1417980447083345,2.22434375016485,8.310573838998895,4.21722665484952,11.0807095185533,10.7213003723159,8.576563359590159,7.329720676965644,4.63610819835723,10.3064247234771
GSE45291,GSM1101457,GPL13158,120309_3045324840_090,3.8859922661264354,4.02902969011481,6.50257833816534,5.72755535783105,2.22434375016485,7.939663334135821,4.313057522777145,11.4614481566286,10.9531475420018,8.841860134502529,6.948713567554741,4.57331766511039,9.49492585291931
GSE45291,GSM1101458,GPL13158,022410_2944927440_058,3.7764230828522143,3.77101926263056,7.0844578655003705,6.139782929006424,2.22434375016485,7.5360679719682295,3.564129119236065,10.8201699126227,10.7904193014811,8.975621234912031,6.8640465425256245,3.75505651647451,9.22920216319917
GSE45291,GSM1101459,GPL13158,111909_2608323640_024,3.6202427066158505,3.9799693462284966,6.36499903755727,5.6934762184950705,2.22434375016485,7.89773677771534,3.6517452262032304,9.79085312259227,12.3092367874496,9.561059038886707,6.109404689013456,4.60220700321821,9.05985437511364
GSE45291,GSM1101460,GPL13158,113009_2932388840_078,3.6257834442452244,4.4387219429885665,7.13641992733274,5.915346929256764,2.22434375016485,7.619169961565671,3.114735577549685,10.6924947311374,11.1178769048994,9.038023573866097,6.680319706358145,4.12479284817152,9.88204617153583
GSE45291,GSM1101461,GPL13158,120209_2995591840_016,3.8033749104278742,4.064315539132274,6.780638818849635,5.70624555132449,2.22434375016485,8.847925269209181,3.05211247951774,11.445574740821,10.8546841823949,8.759187003591208,6.969010734988415,3.89321934124837,9.73432551763526
GSE45291,GSM1101462,GPL13158,111809_2801948839_019,3.8116436224700214,3.9299383953417966,6.75665992089481,5.919172836997456,2.22434375016485,7.446431280547835,3.4871006681814647,10.7236864984088,10.4868190996335,9.201231667992516,7.02671757587946,4.08490383543072,9.60731254204934
GSE45291,GSM1101463,GPL13158,111909_2547442940_052,3.9205839262121756,4.1627993413019695,7.378550517875945,5.731466892626665,2.22434375016485,7.23079879712648,3.63398083933086,10.6200749742178,10.493749037978,8.779416548831888,6.85355522742679,3.99638461597345,10.0017331002536
GSE45291,GSM1101464,GPL13158,111909_2947128940_027,3.85150879605836,4.075135495294703,7.40801771362332,5.930874050819435,2.22434375016485,8.708045118779776,4.244264054616245,11.331471336682,11.0408706621565,8.875438657295867,7.21764158995705,4.0248497461366,9.7037371383621
